px,py
9.6704,5.9052
9.6704,5.9102
9.6703,5.9152
9.6703,5.9202
9.6703,5.9252
9.6702,5.9302
9.6702,5.9352
9.6701,5.9402
9.6701,5.9452
9.67,5.9502
9.67,5.9552
9.67,5.9602
9.6699,5.9652
9.6699,5.9702
9.6698,5.9752
9.6698,5.9802
9.6697,5.9852
9.6697,5.9902
9.6697,5.9952
9.6696,6.0002
9.6696,6.0052
9.6695,6.0102
9.6695,6.0152
9.6694,6.0202
9.6694,6.0252
9.6694,6.0302
9.6693,6.0352
9.6693,6.0402
9.6692,6.0452
9.6692,6.0502
9.6691,6.0552
9.6691,6.0602
9.6691,6.0652
9.669,6.0702
9.669,6.0752
9.6689,6.0802
9.6689,6.0852
9.6688,6.0902
9.6688,6.0952
9.6687,6.1002
9.6687,6.1052
9.6687,6.1102
9.6686,6.1152
9.6686,6.1202
9.6685,6.1252
9.6685,6.1302
9.6684,6.1352
9.6684,6.1402
9.6684,6.1452
9.6683,6.1502
9.6683,6.1552
9.6682,6.1602
9.6682,6.1652
9.6681,6.1702
9.6681,6.1752
9.6681,6.1802
9.668,6.1852
9.668,6.1902
9.6679,6.1952
9.6679,6.2002
9.6678,6.2052
9.6678,6.2102
9.6678,6.2152
9.6677,6.2202
9.6677,6.2252
9.6676,6.2302
9.6676,6.2352
9.6675,6.2402
9.6675,6.2452
9.6675,6.2502
9.6674,6.2552
9.6674,6.2602
9.6673,6.2652
9.6673,6.2702
9.6672,6.2752
9.6672,6.2802
9.6672,6.2852
9.6671,6.2902
9.6671,6.2952
9.667,6.3002
9.667,6.3052
9.6669,6.3102
9.6669,6.3152
9.6669,6.3202
9.6668,6.3252
9.6668,6.3302
9.6667,6.3352
9.6667,6.3402
9.6666,6.3452
9.6666,6.3502
9.6666,6.3552
9.6665,6.3602
9.6665,6.3652
9.6664,6.3702
9.6664,6.3752
9.6663,6.3802
9.6663,6.3852
9.6663,6.3902
9.6662,6.3952
9.6662,6.4002
9.6661,6.4052
9.6661,6.4102
9.666,6.4152
9.666,6.4202
9.6659,6.4252
9.6659,6.4302
9.6659,6.4352
9.6658,6.4402
9.6658,6.4452
9.6657,6.4502
9.6657,6.4552
9.6656,6.4602
9.6656,6.4652
9.6656,6.4702
9.6655,6.4752
9.6655,6.4802
9.6654,6.4852
9.6654,6.4902
9.6653,6.4952
9.6653,6.5002
9.6653,6.5052
9.6652,6.5102
9.6652,6.5152
9.6651,6.5202
9.6651,6.5252
9.665,6.5302
9.665,6.5352
9.665,6.5402
9.6649,6.5452
9.6649,6.5502
9.6648,6.5552
9.6648,6.5602
9.6647,6.5652
9.6647,6.5702
9.6647,6.5752
9.6646,6.5802
9.6646,6.5852
9.6645,6.5902
9.6645,6.5952
9.6644,6.6002
9.6644,6.6052
9.6644,6.6102
9.6643,6.6152
9.6643,6.6202
9.6642,6.6252
9.6642,6.6302
9.6641,6.6352
9.6641,6.6402
9.6641,6.6452
9.664,6.6502
9.664,6.6552
9.6639,6.6652
9.6638,6.6702
9.6638,6.6752
9.6638,6.6802
9.6637,6.6852
9.6637,6.6902
9.6636,6.6952
9.6636,6.7002
9.6635,6.7052
9.6635,6.7102
9.6635,6.7152
9.6634,6.7202
9.6634,6.7252
9.6633,6.7302
9.6633,6.7352
9.6632,6.7402
9.6632,6.7452
9.6631,6.7502
9.6631,6.7552
9.6631,6.7602
9.663,6.7652
9.663,6.7702
9.6629,6.7752
9.6629,6.7802
9.6628,6.7852
9.6628,6.7902
9.6628,6.7952
9.6627,6.8002
9.6627,6.8052
9.6626,6.8102
9.6626,6.8152
9.6625,6.8202
9.6625,6.8252
9.6625,6.8302
9.6624,6.8352
9.6624,6.8402
9.6623,6.8452
9.6623,6.8502
9.6622,6.8552
9.6622,6.8602
9.6622,6.8652
9.6621,6.8702
9.6621,6.8752
9.662,6.8802
9.662,6.8852
9.6619,6.8902
9.6619,6.8952
9.6619,6.9002
9.6618,6.9102
9.6617,6.9152
9.6617,6.9202
9.6616,6.9252
9.6616,6.9352
9.6615,6.9402
9.6615,6.9452
9.6614,6.9502
9.6614,6.9552
9.6613,6.9602
9.6613,6.9652
9.6613,6.9702
9.6612,6.9752
9.6612,6.9802
9.6611,6.9852
9.6611,6.9902
9.661,6.9952
9.661,7.0002
9.661,7.0052
9.6609,7.0102
9.6609,7.0152
9.6608,7.0202
9.6608,7.0252
9.6607,7.0302
9.6607,7.0402
9.6606,7.0452
9.6606,7.0502
9.6605,7.0552
9.6605,7.0602
9.6604,7.0652
9.6604,7.0702
9.6603,7.0752
9.6603,7.0802
9.6603,7.0852
9.6602,7.0902
9.6602,7.0952
9.6601,7.1002
9.6601,7.1052
9.66,7.1102
9.66,7.1152
9.66,7.1202
9.6599,7.1252
9.6599,7.1302
9.6598,7.1352
9.6598,7.1402
9.6597,7.1452
9.6597,7.1502
9.6597,7.1552
9.6596,7.1602
9.6596,7.1652
9.6595,7.1702
9.6595,7.1752
9.6594,7.1802
9.6594,7.1852
9.6594,7.1902
9.6593,7.1952
9.6593,7.2002
9.6592,7.2052
9.6592,7.2102
9.6591,7.2152
9.6591,7.2202
9.6591,7.2252
9.658999999999999,7.2302
9.658999999999999,7.2352
9.6589,7.2402
9.6589,7.2452
9.6588,7.2502
9.6588,7.2602
9.6587,7.2652
9.6587,7.2702
9.6586,7.2752
9.6586,7.2802
9.6585,7.2852
9.6585,7.2902
9.6585,7.2952
9.6584,7.3002
9.6584,7.3052
9.6583,7.3102
9.6583,7.3152
9.6582,7.3202
9.6582,7.3252
9.6582,7.3302
9.6581,7.3352
9.6581,7.3402
9.658,7.3452
9.658,7.3502
9.6579,7.3552
9.6579,7.3602
9.6579,7.3652
9.6578,7.3702
9.6578,7.3752
9.6577,7.3802
9.6577,7.3852
9.6576,7.3902
9.6576,7.3952
9.6575,7.4002
9.6575,7.4052
9.6575,7.4102
9.6574,7.4152
9.6574,7.4202
9.6573,7.4252
9.6573,7.4302
9.6572,7.4352
9.6572,7.4402
9.6572,7.4452
9.6571,7.4502
9.6571,7.4552
9.657,7.4602
9.657,7.4652
9.6569,7.4702
9.6569,7.4752
9.6569,7.4802
9.6568,7.4852
9.6567,7.4902
9.6567,7.4952
9.6566,7.5002
9.6565,7.5052
9.6564,7.5102
9.6563,7.5152
9.6561,7.5202
9.6559,7.5252
9.6557,7.5302
9.6555,7.5352
9.6553,7.5402
9.655,7.5452
9.6547,7.5501
9.6544,7.5551
9.654,7.5601
9.6537,7.5651
9.6533,7.5701
9.6528,7.5751
9.6524,7.5801
9.6519,7.585
9.6515,7.59
9.6509,7.595
9.6504,7.6
9.6499,7.6049
9.6493,7.6099
9.6487,7.6149
9.648,7.6198
9.6474,7.6248
9.6467,7.6297
9.646,7.6347
9.6453,7.6396
9.6445,7.6446
9.6438,7.6495
9.642999999999999,7.6544
9.6422,7.6594
9.6413,7.6643
9.6405,7.6692
9.6396,7.6742
9.6387,7.6791
9.6377,7.684
9.6358,7.6938
9.6348,7.6987
9.6338,7.7036
9.6327,7.7085
9.6317,7.7134
9.6306,7.7182
9.6294,7.7231
9.6283,7.728
9.6271,7.7328
9.6259,7.7377
9.6247,7.7425
9.6235,7.7474
9.6222,7.7522
9.621,7.7571
9.6197,7.7619
9.6183,7.7667
9.617,7.7715
9.6156,7.7763
9.6142,7.7811
9.6128,7.7859
9.6114,7.7907
9.6099,7.7955
9.6084,7.8003
9.6069,7.805
9.6054,7.8098
9.6038,7.8146
9.6022,7.8193
9.6006,7.824
9.599,7.8288
9.5974,7.8335
9.5957,7.8382
9.594,7.8429
9.5923,7.8476
9.5906,7.8523
9.5888,7.857
9.587,7.8617
9.5852,7.8663
9.5834,7.871
9.5816,7.8756
9.5797,7.8803
9.5778,7.8849
9.5759,7.8895
9.574,7.8941
9.572000000000001,7.8987
9.57,7.9033
9.568,7.9079
9.566,7.9125
9.564,7.917000000000001
9.5619,7.9216
9.5598,7.9261
9.5577,7.9307
9.5556,7.9352
9.5535,7.9397
9.5513,7.9442
9.5491,7.9487
9.5469,7.9532
9.5446,7.9577
9.5424,7.9621
9.5401,7.9666
9.5378,7.971
9.5355,7.9755
9.5332,7.9799
9.5308,7.9843
9.5284,7.9887
9.526,7.9931
9.5236,7.9974
9.5211,8.0018
9.5187,8.0061
9.5162,8.0105
9.5137,8.0148
9.5112,8.0191
9.5086,8.0234
9.506,8.0277
9.5034,8.032
9.5008,8.0363
9.4982,8.0405
9.4956,8.0448
9.4929,8.049
9.4902,8.0532
9.4875,8.0574
9.4848,8.0616
9.482000000000001,8.0658
9.4792,8.0699
9.4765,8.0741
9.4737,8.0782
9.4708,8.0823
9.468,8.0864
9.4651,8.0905
9.4622,8.0946
9.4593,8.0987
9.4564,8.1028
9.4534,8.1068
9.4505,8.1108
9.4475,8.1148
9.4445,8.1188
9.4415,8.1228
9.4384,8.1268
9.4354,8.1307
9.4323,8.1347
9.4292,8.1386
9.4261,8.1425
9.423,8.1464
9.4198,8.1503
9.4166,8.1542
9.4135,8.158
9.4102,8.1619
9.407,8.1657
9.4038,8.1695
9.4005,8.1733
9.3972,8.177
9.3939,8.1808
9.3906,8.1846
9.3873,8.1883
9.3839,8.192
9.3806,8.1957
9.3772,8.1994
9.3738,8.203
9.3704,8.2067
9.3669,8.2103
9.3635,8.2139
9.36,8.2175
9.3565,8.2211
9.353,8.2247
9.3495,8.2282
9.346,8.2317
9.3424,8.2353
9.3388,8.2388
9.3352,8.2422
9.3316,8.2457
9.328,8.2492
9.3244,8.2526
9.3207,8.256
9.317,8.2594
9.3134,8.2628
9.3097,8.2661
9.3059,8.2695
9.3022,8.2728
9.2985,8.2761
9.2947,8.2794
9.2909,8.2827
9.2871,8.2859
9.2833,8.2891
9.2795,8.2924
9.2718,8.2987
9.2679,8.3019
9.264,8.305
9.2601,8.3082
9.2562,8.3113
9.2522,8.3144
9.2483,8.3174
9.2443,8.3205
9.2404,8.3235
9.2364,8.3265
9.2324,8.3295
9.2283,8.3325
9.2243,8.3355
9.2203,8.3384
9.2162,8.3413
9.2121,8.3442
9.208,8.3471
9.2039,8.3499
9.1998,8.3528
9.1957,8.3556
9.1915,8.3584
9.1874,8.3612
9.179,8.3667
9.1748,8.3694
9.1706,8.3721
9.1664,8.3748
9.1622,8.3774
9.1579,8.3801
9.1537,8.3827
9.1494,8.3853
9.1451,8.3879
9.1408,8.3904
9.1365,8.392999999999999
9.1322,8.3955
9.1279,8.398
9.1235,8.4005
9.1192,8.4029
9.1148,8.4054
9.1104,8.4078
9.106,8.4102
9.1016,8.4125
9.0972,8.4149
9.0928,8.4172
9.0884,8.4195
9.0839,8.4218
9.0795,8.4241
9.075,8.4263
9.0705,8.4286
9.066,8.4308
9.0615,8.4329
9.0525,8.4372
9.048,8.4394
9.0434,8.4415
9.0389,8.4435
9.0343,8.4456
9.0298,8.4476
9.0252,8.4496
9.0206,8.4516
9.016,8.4536
9.0114,8.4555
9.0068,8.4575
9.0022,8.4594
8.9975,8.4612
8.9929,8.4631
8.9882,8.4649
8.9836,8.4667
8.9789,8.4685
8.9742,8.4703
8.9695,8.472000000000001
8.9648,8.4738
8.9601,8.4755
8.9554,8.4771
8.9507,8.4788
8.946,8.4804
8.9413,8.482000000000001
8.9365,8.4836
8.9318,8.4852
8.927,8.4867
8.9222,8.4883
8.9175,8.4898
8.9127,8.4912
8.9079,8.4927
8.9031,8.4941
8.8983,8.4955
8.8935,8.4969
8.8887,8.4983
8.8839,8.4996
8.8791,8.5009
8.8742,8.5022
8.8694,8.5035
8.8646,8.5047
8.8597,8.506
8.8549,8.5072
8.85,8.5084
8.8451,8.5095
8.8403,8.5106
8.8354,8.5117
8.8305,8.5128
8.8207,8.5149
8.8158,8.5159
8.8109,8.5169
8.806000000000001,8.5179
8.8011,8.5189
8.7962,8.5198
8.7913,8.5207
8.7864,8.5216
8.7814,8.5224
8.7765,8.5232
8.7716,8.524
8.7666,8.5248
8.7617,8.5256
8.7567,8.5263
8.7518,8.527000000000001
8.7468,8.5277
8.7419,8.5284
8.7369,8.529
8.732000000000001,8.5296
8.727,8.5302
8.722000000000001,8.5308
8.7171,8.5314
8.7121,8.5319
8.7071,8.5324
8.7021,8.5329
8.6972,8.5333
8.6922,8.5337
8.6872,8.5341
8.6822,8.5345
8.6722,8.5352
8.6672,8.5355
8.6623,8.5358
8.6573,8.5361
8.6523,8.5363
8.6473,8.5365
8.6423,8.5367
8.6373,8.5369
8.6323,8.537
8.6273,8.5371
8.6223,8.5372
8.6173,8.5373
8.6073,8.5374
8.6023,8.5374
8.5973,8.5374
8.5923,8.5373
8.5873,8.5373
8.5823,8.5372
8.5773,8.537
8.5723,8.5369
8.5673,8.5367
8.5623,8.5366
8.5573,8.5363
8.5523,8.5361
8.5473,8.5358
8.5423,8.5356
8.5373,8.5353
8.5323,8.5349
8.5274,8.5346
8.5224,8.5342
8.5174,8.5338
8.5124,8.5334
8.5074,8.5329
8.5024,8.5325
8.4975,8.5321
8.4925,8.5316
8.4875,8.5311
8.4825,8.5307
8.4775,8.5302
8.4726,8.5297
8.4676,8.5293
8.4626,8.5288
8.4576,8.5283
8.4527,8.5279
8.4477,8.5274
8.4427,8.5269
8.4377,8.5265
8.4327,8.526
8.4278,8.5255
8.4228,8.5251
8.4178,8.5246
8.4128,8.5241
8.4078,8.5237
8.4029,8.5232
8.3979,8.5228
8.3929,8.5223
8.3879,8.5218
8.383,8.5214
8.378,8.5209
8.373,8.5204
8.368,8.52
8.363,8.5195
8.3581,8.519
8.3531,8.5186
8.3481,8.5181
8.3431,8.5176
8.3382,8.5172
8.3332,8.5167
8.3282,8.5162
8.3232,8.5158
8.3182,8.5153
8.3133,8.5148
8.3083,8.5144
8.3033,8.5139
8.2983,8.5134
8.2933,8.513
8.2884,8.5125
8.2834,8.512
8.2784,8.5116
8.2734,8.5111
8.2685,8.5106
8.2635,8.5102
8.2585,8.5097
8.2535,8.5092
8.2485,8.5088
8.2436,8.5083
8.2386,8.5079
8.2336,8.5074
8.2286,8.5069
8.2237,8.5065
8.2187,8.506
8.2137,8.5055
8.2087,8.5051
8.2037,8.5046
8.1988,8.5041
8.1938,8.5037
8.1888,8.5032
8.1838,8.5027
8.1788,8.5023
8.1739,8.5018
8.1689,8.5014
8.1639,8.501
8.1589,8.5006
8.1539,8.5002
8.1489,8.4999
8.144,8.4995
8.139,8.4992
8.134,8.499
8.129,8.4987
8.124,8.4985
8.119,8.4982
8.113999999999999,8.4981
8.109,8.4979
8.104,8.4977
8.099,8.4976
8.094,8.4975
8.089,8.4975
8.084,8.4974
8.079,8.4974
8.074,8.4974
8.068999999999999,8.4974
8.064,8.4975
8.059,8.4975
8.054,8.4976
8.049,8.4978
8.044,8.4979
8.039,8.4981
8.033999999999999,8.4983
8.029,8.4985
8.024,8.4987
8.019,8.499
8.014,8.4993
8.009,8.4996
8.0041,8.4999
7.9991,8.5003
7.9941,8.5007
7.9891,8.5011
7.9841,8.5015
7.9791,8.5019
7.9742,8.5024
7.9692,8.5028
7.9642,8.5033
7.9592,8.5038
7.9543,8.5043
7.9493,8.5048
7.9443,8.5053
7.9393,8.5058
7.9344,8.5063
7.9294,8.5068
7.9244,8.5073
7.9194,8.5077
7.9144,8.5082
7.9095,8.5087
7.9045,8.5092
7.8995,8.5097
7.8945,8.5102
7.8896,8.5107
7.8846,8.5112
7.8796,8.5117
7.8746,8.5122
7.8647,8.5132
7.8597,8.5137
7.8547,8.5141
7.8498,8.5146
7.8448,8.5151
7.8398,8.5156
7.8348,8.5161
7.8299,8.5166
7.8249,8.5171
7.8199,8.5176
7.8149,8.5181
7.81,8.5186
7.805,8.5191
7.8,8.5196
7.795,8.5201
7.7901,8.5205
7.7851,8.521
7.7801,8.5215
7.7751,8.522
7.7702,8.5225
7.7652,8.523
7.7602,8.5235
7.7552,8.524
7.7502,8.5245
7.7453,8.525
7.7403,8.5255
7.7353,8.526
7.7303,8.5265
7.7254,8.5269
7.7204,8.5274
7.7154,8.5279
7.7104,8.5284
7.7055,8.5289
7.7005,8.5294
7.6955,8.5299
7.6905,8.5304
7.6856,8.5309
7.6806,8.5314
7.6756,8.5319
7.6706,8.5324
7.6657,8.5329
7.6607,8.5333
7.6557,8.5338
7.6507,8.5343
7.6458,8.5348
7.6408,8.5353
7.6358,8.5358
7.6308,8.5363
7.6259,8.5368
7.6209,8.5373
7.6159,8.5378
7.6109,8.5383
7.606,8.5388
7.601,8.5393
7.596,8.5397
7.591,8.5402
7.5861,8.5407
7.5811,8.5412
7.5761,8.5417
7.5711,8.5422
7.5661,8.5427
7.5612,8.5432
7.5562,8.5437
7.5512,8.5442
7.5462,8.5447
7.5413,8.5452
7.5363,8.5456
7.5313,8.5461
7.5263,8.5466
7.5214,8.5471
7.5164,8.5476
7.5114,8.5481
7.5064,8.5486
7.5015,8.5491
7.4965,8.5496
7.4915,8.5501
7.4865,8.5506
7.4816,8.5511
7.4766,8.5516
7.4716,8.552
7.4666,8.5525
7.4617,8.552999999999999
7.4567,8.5535
7.4517,8.554
7.4467,8.5545
7.4418,8.555
7.4368,8.5555
7.4318,8.556000000000001
7.4268,8.5565
7.4219,8.557
7.4169,8.5575
7.4119,8.558
7.4069,8.5584
7.4019,8.5589
7.397,8.5594
7.392,8.5599
7.3870000000000005,8.5604
7.382000000000001,8.5609
7.3771,8.5614
7.3721,8.5619
7.3671,8.5624
7.3621,8.5629
7.3572,8.5634
7.3472,8.5644
7.3422,8.5648
7.3373,8.5653
7.3323,8.5658
7.3273,8.5663
7.3223,8.5668
7.3174,8.5673
7.3124,8.5678
7.3074,8.5683
7.3024,8.5688
7.2975,8.5693
7.2925,8.5698
7.2875,8.5703
7.2825,8.5708
7.2776,8.5712
7.2726,8.5717
7.2676,8.5722
7.2626,8.5727
7.2577,8.5732
7.2527,8.5737
7.2477,8.5742
7.2427,8.5747
7.2378,8.5752
7.2328,8.5757
7.2278,8.5762
7.2228,8.5767
7.2178,8.5772
7.2129,8.5776
7.2079,8.5781
7.2029,8.5786
7.1979,8.5791
7.193,8.5796
7.188,8.5801
7.183,8.5806
7.178,8.5811
7.1731,8.5816
7.1681,8.5821
7.1631,8.5826
7.1581,8.5831
7.1532,8.5836
7.1482,8.584
7.1432,8.5845
7.1382,8.585
7.1333,8.5855
7.1283,8.586
7.1233,8.5865
7.1183,8.587
7.1134,8.5875
7.1084,8.588
7.1034,8.5885
7.0984,8.5889
7.0935,8.5894
7.0885,8.5899
7.0835,8.5903
7.0785,8.5907
7.0735,8.5911
7.0685,8.5915
7.0636,8.5919
7.0586,8.5922
7.0536,8.5925
7.0486,8.5928
7.0436,8.5931
7.0386,8.5933
7.0336,8.5936
7.0286,8.5938
7.0236,8.594
7.0186,8.5942
7.0136,8.5944
7.0086,8.5946
7.0036,8.5948
6.9986,8.595
6.9936,8.5952
6.9886,8.5954
6.9836,8.5956
6.9786,8.5958
6.9737,8.596
6.9687,8.5962
6.9637,8.5964
6.9587,8.5966
6.9537,8.5968
6.9487,8.597000000000001
6.9437,8.5972
6.9387,8.5974
6.9337,8.5976
6.9287,8.5978
6.9237,8.597999999999999
6.9187,8.5982
6.9137,8.5984
6.9087,8.5986
6.9037,8.5988
6.8987,8.599
6.8937,8.5992
6.8887,8.5994
6.8837,8.5996
6.8787,8.5998
6.8737,8.6
6.8687,8.6002
6.8637,8.6004
6.8587,8.6006
6.8537,8.6008
6.8487,8.601
6.8438,8.6012
6.8388,8.6014
6.8338,8.6016
6.8288,8.6018
6.8238,8.602
6.8188,8.6022
6.8138,8.6024
6.8088,8.6026
6.8038,8.6028
6.7988,8.603
6.7938,8.6032
6.7888,8.6034
6.7838,8.6036
6.7788,8.6038
6.7738,8.6039
6.7688,8.6041
6.7638,8.6043
6.7588,8.6045
6.7538,8.6047
6.7488,8.6049
6.7438,8.6051
6.7388,8.6053
6.7338,8.6055
6.7288,8.6057
6.7238,8.6059
6.7189,8.6061
6.7139,8.6063
6.7089,8.6065
6.7039,8.6067
6.6989,8.6069
6.6939,8.6071
6.6889,8.6073
6.6839,8.6075
6.6789,8.6077
6.6739,8.6079
6.6689,8.6081
6.6639,8.6083
6.6589,8.6085
6.6539,8.6087
6.6489,8.6089
6.6439,8.6091
6.6339,8.6095
6.6289,8.6097
6.6239,8.6099
6.6189,8.6101
6.6139,8.6103
6.6089,8.6105
6.6039,8.6107
6.5989,8.6109
6.593999999999999,8.6111
6.5889999999999995,8.6113
6.584,8.6115
6.579,8.6117
6.574,8.6119
6.569,8.6121
6.564,8.6123
6.559,8.6125
6.553999999999999,8.6127
6.5489999999999995,8.6129
6.544,8.6131
6.539,8.6133
6.534,8.6135
6.529,8.6137
6.524,8.6139
6.519,8.6141
6.513999999999999,8.6143
6.5089999999999995,8.6145
6.504,8.6147
6.499,8.6149
6.494,8.6151
6.489,8.6153
6.484,8.6155
6.479,8.6157
6.474,8.6159
6.468999999999999,8.6161
6.4641,8.6163
6.4591,8.6165
6.4541,8.6167
6.4491,8.6169
6.4441,8.6171
6.4391,8.6173
6.4341,8.6175
6.4291,8.6177
6.4241,8.6179
6.4191,8.6181
6.4141,8.6183
6.4091,8.6185
6.4041,8.6187
6.3991,8.6189
6.3941,8.6191
6.3891,8.6193
6.3841,8.6195
6.3791,8.6197
6.3741,8.6199
6.3691,8.6201
6.3641,8.6203
6.3591,8.6205
6.3541,8.6207
6.3491,8.6209
6.3441,8.6211
6.3392,8.6213
6.3342,8.6215
6.3292,8.6217
6.3242,8.6218
6.3192,8.622
6.3142,8.6222
6.3092,8.6224
6.3042,8.6226
6.2992,8.6228
6.2942,8.623
6.2892,8.6232
6.2842,8.6234
6.2792,8.6236
6.2742,8.6238
6.2692,8.624
6.2642,8.6242
6.2592,8.6244
6.2542,8.6246
6.2492,8.6248
6.2442,8.625
6.2392,8.6252
6.2342,8.6254
6.2292,8.6256
6.2242,8.6258
6.2192,8.626
6.2143,8.6262
6.2093,8.6264
6.2043,8.6266
6.1993,8.6268
6.1943,8.627
6.1893,8.6272
6.1843,8.6274
6.1793,8.6276
6.1743,8.6278
6.1693,8.628
6.1643,8.6282
6.1593,8.6284
6.1543,8.6286
6.1493,8.6288
6.1443,8.629
6.1393,8.6292
6.1343,8.6294
6.1293,8.6296
6.1243,8.6298
6.1193,8.63
6.1143,8.6302
6.1093,8.6304
6.1043,8.6306
6.0993,8.6308
6.0943,8.631
6.0894,8.6312
6.0844,8.6314
6.0794,8.6316
6.0744,8.6318
6.0694,8.632
6.0644,8.6322
6.0594,8.6324
6.0544,8.6326
6.0494,8.6328
6.0444,8.633
6.0394,8.6332
6.0344,8.6334
6.0294,8.6336
6.0244,8.6338
6.0194,8.634
6.0144,8.6342
6.0094,8.6344
6.0044,8.6346
5.9994,8.6348
5.9944,8.635
5.9894,8.6352
5.9844,8.6354
5.9794,8.6356
5.9744,8.6358
5.9694,8.636000000000001
5.9644,8.6362
5.9595,8.6364
5.9545,8.6366
5.9495,8.6368
5.9445,8.637
5.9395,8.6372
5.9345,8.6374
5.9295,8.6376
5.9245,8.6378
5.9195,8.638
5.9145,8.6382
5.9095,8.6384
5.9045,8.6386
5.8995,8.6388
5.8945,8.639
5.8895,8.6392
5.8845,8.6394
5.8795,8.6396
5.8745,8.6398
5.8695,8.6399
5.8645,8.6401
5.8595,8.6403
5.8545,8.6405
5.8495,8.6407
5.8445,8.6409
5.8395,8.6411
5.8346,8.6413
5.8296,8.6415
5.8246,8.6417
5.8196,8.6419
5.8146,8.6421
5.8096,8.6423
5.8046,8.6425
5.7996,8.6427
5.7946,8.6429
5.7896,8.6431
5.7846,8.6433
5.7796,8.6435
5.7746,8.6437
5.7696,8.6439
5.7646,8.6441
5.7596,8.6443
5.7546,8.6445
5.7496,8.6447
5.7446,8.6449
5.7396,8.6451
5.7346,8.6453
5.7296,8.6455
5.7246,8.6457
5.7196,8.6459
5.7146,8.6461
5.7097,8.6463
5.7047,8.6465
5.6997,8.6467
5.6947,8.6469
5.6897,8.6471
5.6847,8.6473
5.6797,8.6475
5.6747,8.6477
5.6697,8.6479
5.6647,8.6481
5.6597,8.6483
5.6547,8.6485
5.6497,8.6487
5.6447,8.6489
5.6397,8.6491
5.6347,8.6493
5.6297,8.6495
5.6247,8.6497
5.6197,8.6499
5.6147,8.6501
5.6097,8.6503
5.6047,8.6505
5.5997,8.6507
5.5947,8.6509
5.5897,8.6511
5.5848,8.6513
5.5798,8.6515
5.5748,8.6517
5.5698,8.6519
5.5648,8.6521
5.5598,8.6523
5.5548,8.6525
5.5498,8.6527
5.5448,8.6529
5.5398,8.6531
5.5348,8.6533
5.5298,8.6535
5.5248,8.6537
5.5198,8.6539
5.5148,8.6541
5.5098,8.6543
5.5048,8.6545
5.4998,8.6547
5.4948,8.6549
5.4898,8.6551
5.4848,8.6553
5.4798,8.6555
5.4748,8.6557
5.4698,8.6559
5.4648,8.6561
5.4598,8.6563
5.4549,8.6565
5.4499,8.6567
5.4449,8.6569
5.4399,8.6571
5.4349,8.6573
5.4299,8.6575
5.4249,8.6577
5.4199,8.6578
5.4149,8.658
5.4099,8.6582
5.4049,8.6584
5.3999,8.6586
5.3949,8.6588
5.3899,8.658999999999999
5.3849,8.6592
5.3799,8.6594
5.3749,8.6596
5.3699,8.6598
5.3649,8.66
5.3599,8.6602
5.3549,8.6604
5.3499,8.6606
5.3449,8.6608
5.3399,8.661
5.3349,8.6612
5.33,8.6614
5.325,8.6616
5.32,8.6618
5.315,8.662
5.31,8.6622
5.305,8.6624
5.295,8.6628
5.29,8.663
5.285,8.6632
5.28,8.6634
5.275,8.6636
5.27,8.6638
5.265,8.664
5.26,8.6642
5.255,8.6644
5.25,8.6646
5.245,8.6648
5.24,8.665
5.235,8.6652
5.23,8.6654
5.225,8.6656
5.22,8.6658
5.215,8.666
5.21,8.6662
5.2051,8.6664
5.2001,8.6666
5.1951,8.6668
5.1901,8.667
5.1851,8.6672
5.1801,8.6674
5.1751,8.6676
5.1701,8.6678
5.1651,8.668
5.1601,8.6682
5.1551,8.6684
5.1501,8.6686
5.1451,8.6688
5.1401,8.669
5.1351,8.6692
5.1301,8.6694
5.1251,8.6696
5.1201,8.6698
5.1151,8.67
5.1101,8.6702
5.1051,8.6704
5.1001,8.6706
5.0951,8.6708
5.0901,8.671
5.0851,8.6712
5.0801,8.6714
5.0752,8.6716
5.0702,8.6718
5.0652,8.672
5.0602,8.6722
5.0552,8.6724
5.0502,8.6726
5.0452,8.6728
5.0402,8.673
5.0352,8.6732
5.0302,8.6734
5.0252,8.6736
5.0202,8.6738
5.0152,8.674
5.0102,8.6742
5.0052,8.6744
5.0002,8.6746
4.9952,8.6748
4.9902,8.675
4.9852,8.6752
4.9802,8.6754
4.9752,8.6756
4.9702,8.6757
4.9652,8.6759
4.9602,8.6761
4.9552,8.6763
4.9503,8.6765
4.9453,8.6767
4.9403,8.6769
4.9353,8.6771
4.9303,8.6773
4.9253,8.6775
4.9203,8.6777
4.9153,8.6779
4.9103,8.6781
4.9053,8.6783
4.9003,8.6785
4.8953,8.6787
4.8903,8.6789
4.8803,8.6793
4.8753,8.6795
4.8703,8.6797
4.8653,8.6799
4.8603,8.6801
4.8553,8.6803
4.8503,8.6805
4.8453,8.6807
4.8403,8.6809
4.8353,8.6811
4.8303,8.6813
4.8254,8.6815
4.8204,8.6817
4.8154,8.6819
4.8104,8.6821
4.8054,8.6823
4.8004,8.6825
4.7954,8.6827
4.7904,8.6829
4.7854,8.6831
4.7804,8.6833
4.7754,8.6835
4.7704,8.6837
4.7654,8.6839
4.7604,8.6841
4.7554,8.6843
4.7504,8.6845
4.7454,8.6847
4.7404,8.6849
4.7354,8.6851
4.7304,8.6853
4.7254,8.6855
4.7204,8.6857
4.7154,8.6859
4.7104,8.6861
4.7054,8.6863
4.7005,8.6865
4.6955,8.6867
